video_id,teks,teks_stem,skor_total,skor_positif,skor_negatif,n_kata_pos,n_kata_neg,label_otomatis,label_final
XJgFJn-P870,Siapa yg setuju kalau argumennya Irianto ra mutu? klik like,tuju argumen irianto ra mutu klik,-9.0,0.0,-9.0,0.0,3.0,Negatif,Negatif
XJgFJn-P870,1:29:46 Silvester panik ditanya skripsi wkwk soalnya kampus dia abal abal juga,silvester panik skripsi kampus abal abal,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
XJgFJn-P870,"KELUCUAN yg terjadi adalah:
1. Bang Rismon CS HANYA melawan pakar hukum alias kuasa hukum TIDAK bersaing dengan Para Analisis dari kubu JOKOWI
2. Kubu Jikowi tidak pernah membuktikan SECARA TEKNIS kenapa terjadi kesalahan dalam penggunaan kertas, font dkk
3. Kubu Jokowi hanya melontarkan kata kata ""ANDA TAU PALSU itu LIHAT LANGSUNG APA TIDAK?"" sehingga membuat seakan akan kubu Rismon CS mengada ada Ijazah Palsu tersebut, dan pernyataan ini cuman diputar ulang terus setiap dialog terbuka
4. JOKOWI sendiri yg pnya Ijazah tersebut ngga pernah tampil buat bicara di depan umum seperti Rismon CS
5. Pihak UGM selalu senyap, bahkan tidak pernah terlihat dalam dialog
6. AHLI kubu Jokowi kok ngandelin cuman NARASI Bareskrim? 
7. Bareskrim Tidak pernah menunjukkan Ijazah asli JUGA, hanya bernarasi seakan akan sudah ada penelitian. 
8. Bareskrim TIDAK PERNAH menunjukkan hasil temuan lab dalam bentuk ILMIAH, hanya berupa NARASI. data tidak tercantum bahkan barang bukti tidak ada, barang pembanding tidak ada
9. Bareskrim mencoba menutup laporan tim pelapor Ijazah Palsu
10. UGM DIAM DOANG tidak mengirimkan ahlinya, apa setingkat UGM tidak punya ahli selain Roy Suryo CS buat melawann Roy Suryo CS??
11. Kubu Jokowi selalu bilang untuk memulihkan MARTABAT JOKOWI, sedangkan kuasa hukum selalu menghina temuan teknis Rismon CS dengan bilang ""Temuan anda itu tidak ada artinya, NOL BESAR"". apakah kata kata itu tidak merusak martabat Roy Suryo CS? mereka para Ahli S3 dalam bidangnya, dan semua sudah diceritakan serta TIDAK ADA SATU PUN AHLI yg dibawa oleh kubu Jokowi untuk melawan temuan Teknis tersebut.
12. Masalah Martabat, kenapa sampai mau mempenjarakan ilmuan?",lucu rismon cs lawan pakar hukum alias kuasa hukum saing analisis kubu jokowi kubu jikowi bukti teknis salah guna kertas font dkk kubu jokowi lontar tau palsu akan kubu rismon cs ada ijazah palsu nyata cuman putar ulang dialog buka jokowi ijazah tampil bicara umum rismon cs ugm senyap dialog ahli kubu jokowi ngandelin cuman narasi bareskrim bareskrim ijazah asli narasi akan teliti bareskrim hasil temu lab bentuk ilmiah narasi data cantum barang bukti barang banding bareskrim coba tutup lapor tim lapor ijazah palsu ugm diam doang kirim ahli tingkat ugm ahli roy suryo cs melawann roy suryo cs kubu jokowi bilang pulih martabat jokowi kuasa hukum hina temu teknis rismon cs bilang temu nol rusak martabat roy suryo cs ahli si bidang cerita ahli bawa kubu jokowi lawan temu teknis martabat penjara ilmu,-48.0,59.0,-107.0,21.0,34.0,Negatif,Negatif
XJgFJn-P870,Inilah bedanya orang yg bela kebenaran & kejujuran dengan orang yg bela yg bayar..😂😅,beda bela benar jujur bela bayar,-10.0,0.0,-10.0,0.0,4.0,Negatif,Negatif
XJgFJn-P870,Irjen Pol pensiunan ini rasanya tidak netral. Rusak...,irjen pol pensiun netral rusak,-10.0,0.0,-10.0,0.0,3.0,Negatif,Negatif
XJgFJn-P870,"Dia enjoy ga mau nunjukin ijazahnya, sementara anak bangsa diadu domba saling caci dan makian !!! 😢😢😢 Entah dosa apa negeri ini punya mantan president seperti itu 😢😢😢😢😢😢😢😢😢😢😢
Atau jangan jangan memang benar ijazahnya palsu makanya malu mau nunjukin !!!!!😂😂😂😂😂",enjoy nunjukin ijazah anak bangsa adu domba caci maki dosa negeri mantan president ijazah palsu malu nunjukin,-27.0,3.0,-30.0,1.0,8.0,Negatif,Negatif
XJgFJn-P870,Buat Roy dan Rimon sebaiknya jangan dengar kuliah kampus ruko😂,roy rimon dengar kuliah kampus ruko,0.0,2.0,-2.0,1.0,1.0,Netral,Negatif
XJgFJn-P870,"11Ribu Trilliun %tidak percaya dgn hasil Labforensik Bareskrim, tapi 11Ribu Trilliun %,Ijazah Joko Kendil PALSU!!!",ribu trilliun percaya hasil labforensik bareskrim ribu trilliun ijazah joko kendil palsu,5.0,5.0,0.0,2.0,0.0,Positif,Positif
XJgFJn-P870,"Feri Amsari keren, mencerahkan",feri amsari keren cerah,0.0,0.0,0.0,0.0,0.0,Netral,Positif
XJgFJn-P870,Nah bang fery ini mantap orang nya,fery mantap,5.0,5.0,0.0,1.0,0.0,Positif,Positif
XJgFJn-P870,BUAT BAHAN SKRIPSI MANTUL NIH HAHAHA,bahan skripsi mantul nih hahaha,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
XJgFJn-P870,"Penyitaan ketika dibutuhkan kepengadilan,tetapi diserahkan ketika dibutuhkan utk pemeriksaan utk ke asliaannya seperti yg dilakukan mabespolri dan disita demi pengadilan seperti yg dilakukan oleh polda metro.",sita butuh adil serah butuh periksa asliaannya mabespolri sita adil polda metro,-24.0,0.0,-24.0,0.0,6.0,Negatif,Negatif
XJgFJn-P870,Semoga yg bela Jokowi hidup nya selamat dunia akhirat kelak karena sudah bela yg pembohong.,moga bela jokowi hidup selamat dunia akhirat kelak bela bohong,-5.0,6.0,-11.0,2.0,3.0,Negatif,Negatif
XJgFJn-P870,"Betul negara kita negara hukum tp hukumx sudah dbolak balik,masarakat itu Sekang udh melek hukum😊😊",negara negara hukum hukumx dbolak masarakat sekang melek hukum,-8.0,0.0,-8.0,0.0,3.0,Negatif,Negatif
XJgFJn-P870,Tahun 1984 Hewlet Packard (HP) merilis produk printer HP laserjet pertama dan awal 1985 udh masuk ke Indonesia meski saat itu perusahaan percetakan masih banyak menggunakan dot metrix namun semestinya tidak bisa menjustifikasi hal ini tidak mungkin terjadi karena teknologinya memang sudah ada. Kalau mau sekalian tanya ke teman2 lulusan UGM tahun 1980-1985an tempat dimana mereka cetak sampul dan lembar pengesahan skripsinya? mungkin itu bisa dijadikan bahan referensi yang lebih objektif.,tahun hewlet packard hp rilis produk printer hp laserjet indonesia usaha cetak dot metrix mesti justifikasi teknologi teman lulus ugm tahun an mana cetak sampul lembar kesah skripsi jadi bahan referensi objektif,2.0,17.0,-15.0,5.0,5.0,Positif,Positif
XJgFJn-P870,Bapak Jokowi tolong tunjukan Ijazanya,jokowi tolong tunjuk ijazanya,-2.0,0.0,-2.0,0.0,1.0,Negatif,Negatif
XJgFJn-P870,Saya yakin ijasah bpk jokowi asli ❤❤❤❤❤❤❤❤❤ bpk lokowi,ijazah bpk jokowi asli bpk lokowi,2.0,2.0,0.0,1.0,0.0,Positif,Positif
XJgFJn-P870,Terus berjuang roy panci..sbntr lagi masuk bui..mantap,juang roy panci sbntr bui mantap,2.0,5.0,-3.0,1.0,1.0,Positif,Positif
XJgFJn-P870,"Adakan pertemuan antara roy suryo, rismon dan josua sinambela  agar berdebat secara ilmiah soal siapa yang ijazahnya palsu",adakan temu roy suryo rismon josua sinambela debat ilmiah ijazah palsu,5.0,5.0,0.0,2.0,0.0,Positif,Positif
XJgFJn-P870,"Knp ya,stiap kli sya mlihat pndykung jokowi,gk ada yg baik,tampilkanlah yg baik",mlihat pndykung jokowi tampil,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
kfe9i9CYqGc,seumur hidup sejarah bangsa akan mencatat sampai negara ini bubar,umur hidup sejarah bangsa catat negara bubar,-6.0,0.0,-6.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,Usut harta para jaksa yang terlibat penghentian kasus,usut harta jaksa libat henti,-4.0,0.0,-4.0,0.0,1.0,Negatif,Negatif
kfe9i9CYqGc,Semoga para pejuang keadilan tetap sehat dan semangat menyampaikan kebenaran,moga juang adil sehat semangat benar,-11.0,1.0,-12.0,1.0,5.0,Negatif,Negatif
kfe9i9CYqGc,Masya Allah pengacara hebat tetap istiqomah,masya allah acara hebat istikamah,5.0,5.0,0.0,1.0,0.0,Positif,Positif
kfe9i9CYqGc,"Enak disimak untuk dimengerti.
Tidak membodohi rakyat.",simak erti bodoh rakyat,-7.0,0.0,-7.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,Lanjut ke persidangan mju terus jangan takut bro,sidang mju takut bro,-7.0,0.0,-7.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,Salut sama bung AK ini. Konsisten dengan hati nurani. 👍👍,salut konsisten hati nurani,-2.0,0.0,-2.0,0.0,1.0,Negatif,Negatif
kfe9i9CYqGc,Semoga bang AK selalu dilindungi Allah ...amiin.,moga lindung allah,10.0,10.0,0.0,3.0,0.0,Positif,Positif
kfe9i9CYqGc,DPR RI PUN DIAM PADAHAL KASUS IJAZAH PALSU JOKOWI SUDAH VIRAL,dpr ri diam ijazah palsu jokowi viral,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
kfe9i9CYqGc,YA ALLAAH BERIKALAH KEADILAN KPD PARA PEJUANG DAN AKTIVIS YG  MEMPERJUANGKAN BENENARAN UNTUK RAKYAT 🤲,allaah berikalah adil juang aktivis juang benenaran rakyat,-9.0,0.0,-9.0,0.0,3.0,Negatif,Negatif
kfe9i9CYqGc,"Menurut saya, sindiran Pa JK sangat cerdas lho... 😅 memang hebat Pa JK, negarawan",sindir jokowi cerdas lho hebat jokowi negarawan,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
kfe9i9CYqGc,"Maju teruss bung 
Sampe tuntas",maju tuntas,2.0,2.0,0.0,1.0,0.0,Positif,Positif
kfe9i9CYqGc,Jika sampai tidak terjadi persidangan atas laporan Jokowi patut diduga ijazahnya palsu,sidang lapor jokowi patut duga ijazah palsu,-7.0,2.0,-9.0,1.0,3.0,Negatif,Negatif
kfe9i9CYqGc,Pengacara Roy Suryo yaitu AK orang cerdas sangat OK 👍👍👍,acara roy suryo cerdas ok,4.0,4.0,0.0,1.0,0.0,Positif,Positif
kfe9i9CYqGc,Yg mantap pak AK cocok jadi jaksa agung,mantap cocok jaksa agung,2.0,5.0,-3.0,1.0,1.0,Positif,Positif
kfe9i9CYqGc,Rakyat dukung ustadz AK ❤❤❤,rakyat dukung ustadz,7.0,7.0,0.0,2.0,0.0,Positif,Positif
kfe9i9CYqGc,Ijazah yang banyak memakan korban,ijazah makan korban,-5.0,0.0,-5.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,"Nipu satu orang sj di azab  Allah SWT,,aplg klau sdh biasa nipu ratusan jt orang..mau jd apa bentuknya besok..",nipu azab allah swt aplg nipu ratus juta bentuk besok,6.0,11.0,-5.0,3.0,1.0,Positif,Positif
kfe9i9CYqGc,Maju terus Bang AK bersama Teman2 Pejuang Kebenaran...👍👍👍👌👌👌,maju teman juang benar,-7.0,0.0,-7.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,"Saya pernah belajar teknik interogasi  pada saat pendidikan audit di perusahaan dimana saya bekerja....dalam konteks psikologis seseorang yang diinterogasi tapi berbelit belit dan tidak konsisten atau berubah ubah, dapat dipastikan bahwa seseorang tsb menyimpan kebohongan ... 
seperti jokoreng  ini kok berbelit belit dan tidak konsisten",ajar teknik interogasi didik audit usaha mana konteks psikologis interogasi belit belit konsisten ubah ubah simpan bohong jokoreng belit belit konsisten,-34.0,0.0,-34.0,0.0,10.0,Negatif,Negatif
kfe9i9CYqGc,Asyik menikmati bincang-bincang anda di MADILOG. Semoga NKRI tetap jaya tidak bubar. Amin,asyik nikmat bincang bincang madilog moga nkri jaya bubar,12.0,12.0,0.0,5.0,0.0,Positif,Positif
kfe9i9CYqGc,Semoga Tuhan Maha Esa melidungi rakyat dan bangsa Indonesia dari  ketidak adilan kejujuran dan kebenaran.,moga tuhan maha esa melidungi rakyat bangsa indonesia tidak adil jujur benar,4.0,14.0,-10.0,5.0,3.0,Positif,Positif
kfe9i9CYqGc,AHMAD KHOZINUDDIN KEEERRNNN . PPARANNYA BISA DI MENGERTI ORANG AWAM JADI KITA HARUS BANGGA PUNYA PENGACARA MUDA DAN BERANI MELAWAN KEDZOLIMAN.👍👍 MANTAP.,ahmad khozinuddin keeerrnnn pparannya erti awam bangga acara muda berani lawan kedzoliman mantap,0.0,8.0,-8.0,2.0,3.0,Netral,Netral
kfe9i9CYqGc,"Semangat bung khosinudin ,rakyat mendukungmu pahlawan kejujuran",semangat khosinudin rakyat dukung pahlawan jujur,2.0,4.0,-2.0,1.0,2.0,Positif,Positif
kfe9i9CYqGc,"Bangsa kita dihianati, akan menjadi  catatan sejarah bangsa Indonesia.",bangsa dihianati catat sejarah bangsa indonesia,0.0,0.0,0.0,0.0,0.0,Netral,Netral
kfe9i9CYqGc,"Wa'alaikumussalam wrwb. Smg semua Pejuang snantiasa dlm lindungan, rahmat & berkah Allah. Aamiin",wa alaikumussalam wrwb moga juang snantiasa lindung rahmat berkah allah,8.0,14.0,-6.0,4.0,2.0,Positif,Positif
kfe9i9CYqGc,Yang aneh bukan siapa2 tapi hanya pengadilannya.,aneh adil,-7.0,0.0,-7.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,BPK JK dan Mahfud MD Roy Suryo dan kawan2 semua pilar2   yg membawa Indonesia menjadi lebih baik tetap semangat semoga sehat selalu usut sampai tuntas,bpk jokowi mahfud md roy suryo kawan pilar bawa indonesia semangat moga sehat usut tuntas,-2.0,3.0,-5.0,2.0,3.0,Negatif,Negatif
kfe9i9CYqGc,Bang  kozinudin  pengacara yg jujur dan berani.. semua argumennya tajam dan berotot.  Selamat berjuang tegakkan KEBENARAN melawan BEKAS perisiden raja pembohong. Orang muak  dgn kemunafikan penegak hukum. Yg tidak takut hukum TUHAN tp takut kekuasaan.,kozinudin acara jujur berani argumen tajam otot selamat juang tegak benar lawan bekas perisiden raja bohong muak munafik tegak hukum takut hukum tuhan takut kuasa,-38.0,11.0,-49.0,3.0,14.0,Negatif,Negatif
kfe9i9CYqGc,Trima kasihbung Ak.....sng selalu sehat,terima kasihbung sng sehat,1.0,2.0,-1.0,1.0,1.0,Positif,Positif
kfe9i9CYqGc,RAKYAT sangat paham hukum di Negeri ini. Kalau sampai kasus DIHENTIKAN artinya FINAL PALSU. Selesai !,rakyat paham hukum negeri henti final palsu selesai,-13.0,0.0,-13.0,0.0,4.0,Negatif,Negatif
kfe9i9CYqGc,DARI JAMAN BAMBANG TRI CS KJAKSAAN SUDAH TAHU SEJARAH IJAZAH JOKLOWER OCCRP ITU ASPAL 💥✖️,jaman bambang tri cs kjaksaan sejarah ijazah joklower occrp aspal,-2.0,0.0,-2.0,0.0,1.0,Negatif,Negatif
kfe9i9CYqGc,Rakyatpun SDH paham klw semua kasus diulur ulur di negri ini tentu ada bau batang busuk yg sengaja utk TDK mau di ketahui ke pubik.,rakyat paham ulur ulur negeri bau batang busuk sengaja tahu pubik,-19.0,0.0,-19.0,0.0,5.0,Negatif,Negatif
kfe9i9CYqGc,Maju terus kawan. Demimencerdaskan anak bangsa❤,maju kawan cerdas anak bangsa,-3.0,0.0,-3.0,0.0,1.0,Negatif,Negatif
kfe9i9CYqGc,Semoga Alloh segera memberikan keadilannya. Aamiin,moga allah adil,3.0,6.0,-3.0,2.0,1.0,Positif,Positif
kfe9i9CYqGc,Sukak kale sama pemikiran bung AK! Hormat untuk anda Bung!,suka pikir hormat,-3.0,0.0,-3.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,sesuatu hal yg dimulai dgn kebohongan/kepalsuan akan berahir terhina,bohong palsu berahir hina,-10.0,0.0,-10.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,Betah ngedengerin pak AK dmnapun channelny yg mnayangkn beliau. Dy tau mslh dan Subhanallah insyaAllah konsisten di jln yg lurus.,betah ngedengerin dmnapun channelny mnayangkn beliau tau subhanallah insyaallah konsisten jalan lurus,2.0,6.0,-4.0,2.0,1.0,Positif,Positif
kfe9i9CYqGc,Saya mendukung Para pejuang membela kebenaran. Kejar terus kasus Ijazah palsu.,dukung juang bela benar kejar ijazah palsu,-6.0,4.0,-10.0,1.0,3.0,Negatif,Negatif
kfe9i9CYqGc,"Ustad AK kamu memang pengacara yang hebat. Berani, lugas, tanpa tedeng aling - aling, apa adanya dengan penuh kejujurann. Inilah yang aku suka. Sampai dunia berputar terbalik, matahari muncul dari barat pun Jokowi tidak akan berani tunjukkan ijazahnya. Di Pengadilan nanti Jokowi hanya fokus membahas sangkaan ke Roy Suryo, dr Tifa soal fitnah, pencemaran dll. Semoga saja nanti para Hakim benar - benar menegakkan keadilan.",ustad acara hebat berani lugas tedeng aling aling penuh kejujurann suka dunia putar balik matahari muncul barat jokowi berani tunjuk ijazah adil jokowi fokus bahas sangka roy suryo tifa fitnah cemar dll moga hakim tegak adil,-21.0,9.0,-30.0,4.0,10.0,Negatif,Negatif
kfe9i9CYqGc,"Seumur hidupnya kasus ijazah Jokowi akan menghantui dirinya sendiri, itulah yang disebut hukum diri hukum perbuatan !!.",umur hidup ijazah jokowi hantu hukum hukum buat,-15.0,1.0,-16.0,1.0,5.0,Negatif,Negatif
kfe9i9CYqGc,"Sy suka sm pengacaranya bang roy suryo dkk,, bang khozinudin ini pengacara yg sangat cerdas, sehat selalu bang khozinudin,, 👍",suka acara roy suryo dkk khozinudin acara cerdas sehat khozinudin,-2.0,0.0,-2.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,"Moch khosinudin bicaranya tertata,dgn fakta hukum....
Menunjuk'an seorang akademisi👍👍👍",moch khosinudin bicara tata fakta hukum an akademisi,-8.0,0.0,-8.0,0.0,3.0,Negatif,Negatif
kfe9i9CYqGc,Lebih percaya P.bambang Try.Roy Suryo dkk Semogaa Alloh membelaa yg jujur benar.😮😮😮😮😮😮😮.,percaya bambang try roy suryo dkk moga allah membelaa jujur,7.0,8.0,-1.0,3.0,1.0,Positif,Positif
kfe9i9CYqGc,Salut buat AK ..... semoga tetap istiqomah!!!,salut moga istikamah,1.0,1.0,0.0,1.0,0.0,Positif,Positif
kfe9i9CYqGc,"Mantab bung Ak,berjuanglah terus untuk kebenaran.rakyat yg berakal sehat pasti akn sll mendukungmu.",mantab juang benar rakyat akal sehat dukung,-4.0,4.0,-8.0,1.0,3.0,Negatif,Negatif
kfe9i9CYqGc,Jangan hentikan. Belum kelar mau berhenti😮😮😮😮😮😮😢😢😢😢,henti kelar henti,-5.0,3.0,-8.0,1.0,2.0,Negatif,Negatif
kfe9i9CYqGc,AK selalu bersuara lantang dgn data & fakta👍👍,suara lantang data fakta,-7.0,0.0,-7.0,0.0,3.0,Negatif,Negatif
kfe9i9CYqGc,"Hihihi ijazah asli dari kampus pasar Pramuka pojok akan dibawa ke liang lahat, akan ditunjukkan pada malaikat penjaga kubur...",hihihi ijazah asli kampus pasar pramuka pojok bawa liang lahat malaikat jaga kubur,-10.0,2.0,-12.0,1.0,4.0,Negatif,Negatif
kfe9i9CYqGc,Harus di usut tuntas dikemudian hari. Untuk menghindari preseden buruk dimasa depan,usut tuntas kemudi hindar preseden buruk masa,-2.0,5.0,-7.0,2.0,2.0,Negatif,Negatif
kfe9i9CYqGc,Saatnya rakyat bersatu untuk kejujuran🙏,rakyat satu jujur,-2.0,0.0,-2.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,"Allah SWT yg akan mengadili dipengadilan akhirat untuk orang-orang pembohong ijazah palsu, Aamiin Allahumma Aamiin..🤲✊",allah swt adil adil akhirat bohong ijazah palsu allahumma,-6.0,5.0,-11.0,1.0,3.0,Negatif,Negatif
kfe9i9CYqGc,"*SEMOGA,ALLAH*
*RIDHO SAMA*
*PENGACARA YANG*
*SATU INI, PLUS*
*TEAM YANG*
*CERDAS2.*",moga allah ridho acara plus team cerdas,9.0,9.0,0.0,4.0,0.0,Positif,Positif
kfe9i9CYqGc,"Ya Allah sertailah dan lindungilah orang orang yg baik, jujur, benar dan adil. Dan berikanlah azab dan laknat yg berat di dunia dan akhirat kepada oknum oknum pembohong, tidak jujur, tidak benar dan tidak adil. Termasuk oknum oknum yg mendukung kebohongan. Aamiin",allah serta lindung jujur adil beri azab laknat berat dunia akhirat oknum oknum bohong jujur adil oknum oknum dukung bohong,-17.0,15.0,-32.0,4.0,10.0,Negatif,Negatif
kfe9i9CYqGc,"Berharap keadilan di dunia hanya fatamorgana,  nanti di akhirat kita akan bersaksi utk pemimpin negara ini llsesungguhnya tdk ada yg lbh adil dr pengadilan Alloh",harap adil dunia fatamorgana akhirat saksi pimpin negara llsesungguhnya adil adil allah,-5.0,9.0,-14.0,3.0,5.0,Negatif,Negatif
kfe9i9CYqGc,Terus  suarakan kebenaran walau itu Sulit Semangat ✊Terus Bung AK 🇮🇩❤️,suara benar sulit semangat,-6.0,0.0,-6.0,0.0,3.0,Negatif,Negatif
kfe9i9CYqGc,TERIMAKSIH AKANG HOST SUDAH MENDENGARKAN TANPA MEMOTONG NARASUMBER BERBICARA❤,terima kasih akang host dengar potong narasumber bicara,1.0,4.0,-3.0,2.0,2.0,Positif,Positif
kfe9i9CYqGc,paling seneng klu ada pak ustadz khosinudin yg JD hostnya Krn cerdas bikin TERMUL Dongok keyok 😂😂,senang ustadz khosinudin hostnya cerdas bikin termul dongok keyok,-6.0,3.0,-9.0,1.0,2.0,Negatif,Negatif
kfe9i9CYqGc,Harus rakyat hsrus engadili pemimpin yg bohongi rajyat,rakyat hsrus engadili pimpin bohong rajyat,-5.0,0.0,-5.0,0.0,1.0,Negatif,Negatif
kfe9i9CYqGc,"Berbicara dengan kebenaran hati,akan menampakkan kekuatan..seperti bung AK .berkata tidak hanya dengan kata kata tapi hati ikut mengawal ,sehingga kebenarannya sangat terasa.",bicara benar hati tampak kuat hati awal benar,-20.0,0.0,-20.0,0.0,7.0,Negatif,Negatif
kfe9i9CYqGc,"Teruskan berjuang dengan istiqomah Bung AK....sukses slalu,sabar,ikhlas dan tetap berjuang atas ridho dan maunah Allah swt.",terus juang istikamah sukses sabar ikhlas juang ridho maunah allah swt,11.0,17.0,-6.0,4.0,2.0,Positif,Positif
kfe9i9CYqGc,"Semoga ustaz Ak & team Istiqomah & dalam lindungan Allah SWT, Aamiin Yra",moga ustaz team istikamah lindung allah swt yra,11.0,11.0,0.0,4.0,0.0,Positif,Positif
kfe9i9CYqGc,"sehat selalu, istiqomah & sll dilindungi Allah SWT. Aamiin",sehat istikamah lindung allah swt,8.0,9.0,-1.0,2.0,1.0,Positif,Positif
kfe9i9CYqGc,Silvester matutina yang sudah divonis inkrah tapi belum juga dieksekusi apakah masih pantas rakyat percaya pada penegakan hukum di negara ini?!!!,silvester matutina vonis inkrah eksekusi rakyat percaya tega hukum negara,-6.0,2.0,-8.0,1.0,2.0,Negatif,Negatif
kfe9i9CYqGc,"Masyaa Allah.. cerdas bang Ahmad Khozinudin.. 👍😍🥰
Setiap pertanyaan dijawab dengan lantang, tegas dan lugas,  secara akal sehat, oleh bang Ahmad Khozinudin,  mantap 👍😍",masyaa allah cerdas ahmad khozinudin lantang lugas akal sehat ahmad khozinudin mantap,13.0,14.0,-1.0,3.0,1.0,Positif,Positif
kfe9i9CYqGc,"Cerdas Bang Ahmad kozinudin , mantap .",cerdas ahmad kozinudin mantap,5.0,5.0,0.0,1.0,0.0,Positif,Positif
kfe9i9CYqGc,Kalau kasus dihentikan? Maka patut diduga semua lembaga hukum negara terlibat persengkokolan jahat,henti patut duga lembaga hukum negara libat persengkokolan jahat,-20.0,0.0,-20.0,0.0,6.0,Negatif,Negatif
kfe9i9CYqGc,"Innalillahi naudzubillahimin dzalik,asteqfirulloahimindzalik magi Alloh menjauhkan fitnah "" dajal, agar, masalah ini cepat selesai, dan yg bohoong hancur"" sehancur""nya",innalillahi naudzubillahimin dzalik asteqfirulloahimindzalik magi allah jauh fitnah dajal cepat selesai bohoong hancur hancur,-16.0,5.0,-21.0,1.0,5.0,Negatif,Negatif
kfe9i9CYqGc,JKW terbukti PENGEDAR ijajah palsu lewat Polda gelar perkara BB IJAJAH PALSU JKW TDK boleh di foto dipegang di raba dll Alhmdulillah yaRabbb polisi Polda metro jaya scara nyata akui ijajah palsu TDK boleh di sentuh KLIMAKS,jokowi bukti edar ijajah palsu polda gelar perkara bb ijajah palsu jokowi foto pegang raba dll alhmdulillah yarabbb polisi polda metro jaya scara aku ijajah palsu sentuh klimaks,-4.0,11.0,-15.0,4.0,6.0,Negatif,Negatif
kfe9i9CYqGc,"Panjang umur perjuangan.. 
Adili Presiden ke 7..
Sumber petaka negara",umur juang adil presiden sumber petaka negara,-9.0,3.0,-12.0,1.0,4.0,Negatif,Negatif
kfe9i9CYqGc,Kasus ini perlu menjadi film dokumenter agar di kenang sepanjang tahun dan menjadi pelajaran bagi calon pemimpin,film dokumenter kenang tahun ajar calon pimpin,-5.0,0.0,-5.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,"Kalau orang ""WARAS"" tentunya tanpa nasihat seorang besar sekelas Pak JK, tentunya Pak Jack akan bangga nunjukin ijazah nya.  TAPI karena ""TIDAK............S"" maka akan terus seperti benang kusut.",waras nasihat kelas jokowi jack bangga nunjukin ijazah si benang kusut,-10.0,3.0,-13.0,1.0,4.0,Negatif,Negatif
kfe9i9CYqGc,AK manusia terkonsisten di negeri ini. Manusia langka harus dijaga n dijadikan teladan umat ❤❤❤❤❤,manusia konsisten negeri manusia langka jaga jadi teladan umat,-4.0,9.0,-13.0,3.0,4.0,Negatif,Negatif
kfe9i9CYqGc,"Mantap pak AK terus lah bersuara demi kejujuran keadilan dan kebenaran ,maju terus  pantang mundur dan semoga pak AK sehat walafiat dan selalu dlm bimbingan & lindungan Allah SWT Aamiin Yra 🤲🤲🤲",mantap suara jujur adil benar maju pantang mundur moga sehat walafiat bimbing lindung allah swt yra,-2.0,15.0,-17.0,4.0,7.0,Negatif,Negatif
kfe9i9CYqGc,Sebagian besar pejabat di negara kita tidak punya idealisme lagi. Ini sangat² berbahaya bagi utuhnya NKRI yang sdh diperjuangkan dgn darah & air mata.,jabat negara idealisme bahaya utuh nkri juang darah air,-13.0,0.0,-13.0,0.0,5.0,Negatif,Negatif
kfe9i9CYqGc,Sehat sll bung khozin advokat  masa depan..idolaku smg istiqomah  berjuang di jl Alloh,sehat khozin advokat idola moga istikamah juang jl allah,-1.0,6.0,-7.0,2.0,3.0,Negatif,Negatif
kfe9i9CYqGc,"Bang Achmad Khoizinuddin ini Pengacara sangat Cerdas, berani, taat berAgama,  jujur dan ber Integritas Tinggi,  SMG anak sy bs seperti bang Achmad Khoizinuddin ini.. Salut dgn beliau. Teruslah suarakan Bang..kami Rakyat Indonesia MENDUKUNGMU mu...💪💪💪💪👍👍👍🔥🔥🔥",achmad khoizinuddin acara cerdas berani taat agama jujur ber integritas tinggi moga anak achmad khoizinuddin salut beliau terus suara rakyat indonesia dukung mu,-6.0,5.0,-11.0,2.0,6.0,Negatif,Negatif
kfe9i9CYqGc,"Ganti rezim pragib ,jika hukum ingin tegak .",ganti rezim pragib hukum tegak,-6.0,0.0,-6.0,0.0,2.0,Negatif,Negatif
kfe9i9CYqGc,Langsung lewat pengadilan rakyat saja biar cepet selesai,adil rakyat biar cepat selesai,-13.0,0.0,-13.0,0.0,4.0,Negatif,Negatif
kfe9i9CYqGc,"Kalau jaksa menghentikan kasus ijazah Jokowi, gak akan tahu ijazahnya asli atau palsu ini akan tanda tanya terus sampai tidak berujung. Berarti pemerintahan ini curang terhadap rakyatnya",jaksa henti ijazah jokowi ijazah asli palsu tanda ujung perintah curang rakyat,-12.0,2.0,-14.0,1.0,4.0,Negatif,Negatif
